"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"172","bmg2023xbph","2023-11-25T04:10:31.901162Z","1.355638385","97.01325226","2.900698548","M","16","10","192.8525848","Northern Sumatra, Indonesia","BMKG"
"173","bmg2023xbpd","2023-11-25T04:06:21.25421Z","-2.59894371","120.963707","1.704644011","MLv","10","7","211.7506943","Sulawesi, Indonesia","BMKG"
"174","bmg2023xbor","2023-11-25T03:51:21.025807Z","-0.2455119044","122.7836075","2.159271814","MLv","13","10","129.5501709","Minahassa Peninsula, Sulawesi","BMKG"
"175","bmg2023xboq","2023-11-25T03:50:59.859213Z","-10.40115356","124.715271","2.979518984","MLv","23","9","249.9094114","Timor Region","BMKG"
"176","bmg2023xboh","2023-11-25T03:41:05.174888Z","-0.3677892089","135.7466583","3.445001619","M","19","15","231.9883118","West Papua Region, Indonesia","BMKG"
"177","bmg2023xbmz","2023-11-25T03:01:34.213228Z","-3.247324467","131.345459","3.439103513","MLv","10","21","156.9732895","West Papua Region, Indonesia","BMKG"
"178","bmg2023xbms","2023-11-25T02:52:44.271601Z","-8.60093689","118.3977814","2.751065428","M","107","26","94.44648361","Sumbawa Region, Indonesia","BMKG"
"179","bmg2023xblj","2023-11-25T02:12:42.581702Z","-0.6151270866","133.5210724","2.560651822","MLv","16","10","247.3312225","West Papua Region, Indonesia","BMKG"
"180","bmg2023xblc","2023-11-25T02:04:10.970916Z","0.1011092141","119.90168","2.587273663","MLv","10","18","117.5120125","Minahassa Peninsula, Sulawesi","BMKG"
"181","bmg2023xbkp","2023-11-25T01:49:06.397795Z","-3.095407009","135.4741058","2.879578626","MLv","23","9","138.410429","West Papua Region, Indonesia","BMKG"
"182","bmg2023xbke","2023-11-25T01:35:54.710707Z","-3.041529655","130.8503723","3.20900926","MLv","10","19","127.5345459","Seram, Indonesia","BMKG"
"183","bmg2023xbjz","2023-11-25T01:29:53.622937Z","-0.08373388648","123.2137909","4.183370072","MLv","142","38","66.02784348","Minahassa Peninsula, Sulawesi","BMKG"
"184","bmg2023xbjx","2023-11-25T01:27:17.489622Z","2.884023666","128.5262909","3.745900744","MLv","209","19","175.9816589","Halmahera, Indonesia","BMKG"
"185","bmg2023xbhk","2023-11-25T00:12:18.31123Z","-2.552416325","121.3989792","2.898496588","M","10","17","117.0468979","Sulawesi, Indonesia","BMKG"
"186","bmg2023xbhb","2023-11-25T00:01:20.800546Z","-0.07092160732","123.2500992","3.074929498","MLv","133","24","109.834938","Minahassa Peninsula, Sulawesi","BMKG"
"187","bmg2023xbgg","2023-11-24T23:36:59.692716Z","-7.028581619","106.6504974","3.623614477","MLv","5","58","82.80037689","Java, Indonesia","BMKG"
"188","bmg2023xbfr","2023-11-24T23:19:25.214404Z","-3.368409872","131.3434601","3.581669939","MLv","68","32","81.98675537","West Papua Region, Indonesia","BMKG"
"189","bmg2023xbdl","2023-11-24T22:12:20.079194Z","-3.416527271","131.3247528","3.457084425","MLv","70","23","102.9798126","West Papua Region, Indonesia","BMKG"
"190","bmg2023xbci","2023-11-24T21:37:46.016762Z","-3.391353607","131.3566132","4.583905226","mb","66","92","33.18769836","West Papua Region, Indonesia","BMKG"
"191","bmg2023xbbk","2023-11-24T21:09:54.359722Z","-3.413467884","131.3247986","3.73012717","M","73","34","83.5682373","West Papua Region, Indonesia","BMKG"
"192","bmg2023xbad","2023-11-24T20:31:21.914334Z","-4.21796751","131.1649628","3.244987979","MLv","5","19","178.6411438","Banda Sea","BMKG"
"193","bmg2023xaza","2023-11-24T19:57:23.23934Z","-8.216755867","118.5613327","2.827744294","MLv","11","37","105.9987164","Sumbawa Region, Indonesia","BMKG"
"194","bmg2023xayl","2023-11-24T19:40:29.37916Z","-1.507741332","97.73974609","3.890498306","MLv","30","44","218.2760544","Southwest of Sumatra, Indonesia","BMKG"
"195","bmg2023xavp","2023-11-24T18:14:37.472909Z","-8.996168137","124.1841965","2.431316882","M","51","19","75.73890686","Timor Region","BMKG"
"196","bmg2023xavq","2023-11-24T18:13:50.827687Z","-2.511434078","121.0713577","2.360658809","M","5","17","85.48517799","Sulawesi, Indonesia","BMKG"
"197","bmg2023xavo","2023-11-24T18:13:14.117172Z","1.701701283","126.5792694","2.660942799","M","29","19","122.5655975","Northern Molucca Sea","BMKG"
"198","bmg2023xavi","2023-11-24T18:06:09.40194Z","-1.68221581","120.6669617","2.326166821","M","5","22","69.3132019","Sulawesi, Indonesia","BMKG"
"199","bmg2023xauj","2023-11-24T17:37:10.441041Z","-4.636666775","130.0692139","3.306165457","MLv","141","27","129.3629608","Banda Sea","BMKG"
"200","bmg2023xatw","2023-11-24T17:21:51.470831Z","-6.238312721","129.7438965","3.949085282","MLv","5","23","82.41262817","Banda Sea","BMKG"
"201","bmg2023xasw","2023-11-24T16:51:00.644329Z","-0.1594153792","122.9157486","2.642964468","M","104","21","93.19496918","Minahassa Peninsula, Sulawesi","BMKG"
"202","bmg2023xaso","2023-11-24T16:42:32.87959Z","-3.723110199","140.92276","3.00206649","MLv","5","12","188.757843","West Papua, Indonesia","BMKG"
"203","bmg2023xarm","2023-11-24T16:09:48.335717Z","-7.706245422","127.5073853","4.19012896","MLv","123","29","106.0854464","Banda Sea","BMKG"
"204","bmg2023xapk","2023-11-24T15:06:38.825152Z","-7.403213501","129.374939","3.627293133","MLv","138","12","90.49925232","Banda Sea","BMKG"
"205","bmg2023xalj","2023-11-24T13:03:53.147026Z","-0.2138750553","125.0578842","4.663037652","M","10","58","33.17276382","Southern Molucca Sea","BMKG"
"206","bmg2023xakt","2023-11-24T12:45:00.036545Z","-10.49589634","120.5361328","3.40831334","MLv","19","37","204.1743088","Sumba Region, Indonesia","BMKG"
"207","bmg2023xaki","2023-11-24T12:32:43.1792Z","0.5199292898","125.7897186","3.093513125","MLv","25","25","82.87936401","Northern Molucca Sea","BMKG"
"208","bmg2023xaih","2023-11-24T11:31:17.119277Z","-6.173873425","130.5829773","4.220247414","MLv","164","34","62.46600342","Banda Sea","BMKG"
"209","bmg2023xaht","2023-11-24T11:14:45.528692Z","0.8001366854","127.0723572","2.580355137","MLv","10","13","249.5866547","Halmahera, Indonesia","BMKG"
"210","bmg2023xahr","2023-11-24T11:12:06.300163Z","-10.55254364","120.5095062","2.918729924","MLv","15","27","207.5060654","Sumba Region, Indonesia","BMKG"
"211","bmg2023xaex","2023-11-24T09:48:34.283128Z","-0.9942319393","100.303154","3.429091169","MLv","5","33","80.54692078","Southern Sumatra, Indonesia","BMKG"
"212","bmg2023xadm","2023-11-24T09:04:33.928628Z","-10.71905994","120.531929","3.567237714","M","13","32","212.1876297","Sumba Region, Indonesia","BMKG"
"213","bmg2023xadf","2023-11-24T08:56:56.577168Z","-5.105401516","131.5823822","4.800788256","MLv","62","60","62.73992157","Banda Sea","BMKG"
"214","bmg2023xaay","2023-11-24T07:47:46.371616Z","-8.778533936","118.882576","2.294340765","MLv","10","23","95.03387451","Sumbawa Region, Indonesia","BMKG"
"215","bmg2023wzzm","2023-11-24T07:03:10.023724Z","0.6699674726","122.4216232","2.952201515","MLv","61","25","88.44954681","Minahassa Peninsula, Sulawesi","BMKG"
"216","bmg2023wzyi","2023-11-24T06:28:59.088955Z","-8.868730545","124.3312607","2.555452413","MLv","55","13","91.20056152","Timor Region","BMKG"
"217","bmg2023wzyj","2023-11-24T06:28:20.354981Z","1.68873477","122.4287796","2.574758536","M","13","9","263.5595703","Minahassa Peninsula, Sulawesi","BMKG"
"218","bmg2023wzxq","2023-11-24T06:07:28.63449Z","-10.31869698","120.454216","2.51835705","M","20","10","205.3418274","Sumba Region, Indonesia","BMKG"
"219","bmg2023wzwk","2023-11-24T05:30:46.290665Z","-9.690850258","118.7816238","2.640163336","MLv","46","25","199.3272858","Sumbawa Region, Indonesia","BMKG"
"220","bmg2023wzwe","2023-11-24T05:23:38.05856Z","-8.018048286","116.8584213","2.554526979","MLv","18","26","200.5407333","Sumbawa Region, Indonesia","BMKG"
"221","bmg2023wzvn","2023-11-24T05:04:11.21629Z","-7.521944046","120.6701355","3.084998452","MLv","507","49","87.57824707","Flores Sea","BMKG"
"222","bmg2023wzvf","2023-11-24T04:53:44.879656Z","3.494725227","96.44342804","2.613816437","MLv","33","18","127.4460297","Northern Sumatra, Indonesia","BMKG"
"223","bmg2023wzun","2023-11-24T04:33:20.129049Z","-9.045954704","118.4738693","1.966314208","MLv","15","15","150.6999512","Sumbawa Region, Indonesia","BMKG"
"224","bmg2023wzuh","2023-11-24T04:25:54.003177Z","-0.2626760006","122.802063","4.095984244","MLv","80","89","39.89913559","Minahassa Peninsula, Sulawesi","BMKG"
"225","bmg2023wztu","2023-11-24T04:10:45.661833Z","-8.901925087","116.8457336","2.504410103","MLv","15","20","175.4725952","Sumbawa Region, Indonesia","BMKG"
"226","bmg2023wztr","2023-11-24T04:08:14.867929Z","-8.111944199","107.9179459","4.109172593","MLv","27","74","133.7751465","Java, Indonesia","BMKG"
"227","bmg2023wztn","2023-11-24T04:03:07.202761Z","-10.79945374","120.5879288","3.291555003","MLv","10","28","228.3660736","Sumba Region, Indonesia","BMKG"
"228","bmg2023wztg","2023-11-24T03:54:17.778744Z","-10.20131874","120.4174042","2.617276625","MLv","19","16","196.8465652","Sumba Region, Indonesia","BMKG"
"229","bmg2023wzsc","2023-11-24T03:19:21.209348Z","-10.44845295","120.5157852","2.7168738","MLv","19","18","261.0624733","Sumba Region, Indonesia","BMKG"
"230","bmg2023wzrg","2023-11-24T02:53:43.826925Z","-10.52437592","120.5112152","3.986917592","MLv","17","47","194.9786987","Sumba Region, Indonesia","BMKG"
"231","bmg2023wzrb","2023-11-24T02:48:28.803363Z","-10.63697815","120.5257721","2.957337924","MLv","13","17","267.7509689","Sumba Region, Indonesia","BMKG"
"232","bmg2023wzog","2023-11-24T01:23:41.869997Z","-5.906505585","130.5383606","4.117991016","MLv","141","29","89.58573914","Banda Sea","BMKG"
"233","bmg2023wzlp","2023-11-24T00:02:34.274604Z","-10.63238335","120.5021133","4.327429441","MLv","14","56","194.1589127","Sumba Region, Indonesia","BMKG"
"234","bmg2023wzld","2023-11-23T23:48:18.112859Z","-10.01655769","123.953125","2.858066874","MLv","87","21","130.9824448","Timor Region","BMKG"
"235","bmg2023wzjv","2023-11-23T23:08:41.027679Z","-10.54773426","120.5416183","3.355015447","MLv","15","33","205.4910278","Sumba Region, Indonesia","BMKG"
"236","bmg2023wzjj","2023-11-23T22:55:45.523778Z","-10.73030376","120.5231476","2.720588795","MLv","10","11","283.6519566","Sumba Region, Indonesia","BMKG"
"237","bmg2023wzja","2023-11-23T22:44:49.340859Z","-10.45469761","120.556366","3.72654081","MLv","14","45","193.8515549","Sumba Region, Indonesia","BMKG"
"238","bmg2023wziw","2023-11-23T22:40:35.16131Z","-10.28693581","120.5833282","3.703145205","MLv","10","20","189.1182556","Sumba Region, Indonesia","BMKG"
"239","bmg2023wzhk","2023-11-23T21:55:34.376402Z","-3.904867887","136.613205","3.607639483","MLv","149","24","76.2212677","West Papua, Indonesia","BMKG"
"240","bmg2023wzgh","2023-11-23T21:21:42.57929Z","-0.4592902064","137.4779663","3.577104003","MLv","10","14","235.884613","West Papua Region, Indonesia","BMKG"
"241","bmg2023wzfv","2023-11-23T21:07:24.22313Z","-7.907550335","117.6972656","2.471283229","MLv","13","13","212.4009094","Bali Sea","BMKG"
"242","bmg2023wzfk","2023-11-23T20:55:14.204419Z","-8.319608688","121.1063309","2.414191754","MLv","23","22","190.0081635","Flores Region, Indonesia","BMKG"
"243","bmg2023wzdl","2023-11-23T19:55:36.998574Z","-1.837154746","139.0846252","4.048203102","M","14","23","184.4997635","Near North Coast of West Papua","BMKG"
"244","bmg2023wzal","2023-11-23T18:24:20.113983Z","5.684046745","125.1530685","4.619231212","mB","10","17","114.7661572","Mindanao, Philippines","BMKG"
"245","bmg2023wzab","2023-11-23T18:12:29.640009Z","-8.152032852","114.7633362","2.749462529","MLv","8","30","72.44520569","Bali Region, Indonesia","BMKG"
"246","bmg2023wyzq","2023-11-23T17:59:52.196826Z","-10.00767136","123.7384796","2.887906922","MLv","23","22","125.0325089","Timor Region","BMKG"
"247","bmg2023wyyh","2023-11-23T17:19:58.61289Z","-0.06028797477","124.3731232","3.944282163","MLv","22","42","60.17828369","Southern Molucca Sea","BMKG"
"248","bmg2023wyxp","2023-11-23T16:58:55.333697Z","-2.297625303","140.3204651","2.527455493","MLv","10","7","190.6661148","Near North Coast of West Papua","BMKG"
"249","bmg2023wywx","2023-11-23T16:37:35.951413Z","-4.72053194","101.9875641","3.034772314","MLv","16","15","241.5544891","Southern Sumatra, Indonesia","BMKG"
"250","bmg2023wywr","2023-11-23T16:30:06.472792Z","-9.774254799","119.0413589","2.390477466","MLv","26","22","212.3894806","Sumba Region, Indonesia","BMKG"
"251","bmg2023wywe","2023-11-23T16:15:34.816947Z","0.8395244479","125.1204376","3.963238111","MLv","12","37","82.37440491","Northern Molucca Sea","BMKG"
"252","bmg2023wyvs","2023-11-23T16:00:48.232127Z","-8.340550423","121.2399597","1.668711643","MLv","19","13","207.8074722","Flores Region, Indonesia","BMKG"
"253","bmg2023wyux","2023-11-23T15:36:33.659126Z","-3.546150446","99.73722839","3.702285178","M","15","36","230.0657349","Southwest of Sumatra, Indonesia","BMKG"
"254","bmg2023wyup","2023-11-23T15:27:24.57227Z","-2.603289366","128.5180969","2.661244819","MLv","10","11","101.260376","Ceram Sea","BMKG"
"255","bmg2023wyun","2023-11-23T15:25:25.563183Z","-2.988887548","130.805603","2.615220982","MLv","13","11","111.0774231","Seram, Indonesia","BMKG"
"256","bmg2023wyuh","2023-11-23T15:18:09.261583Z","1.123459935","125.7750778","3.171815623","MLv","10","11","132.1173782","Northern Molucca Sea","BMKG"
"257","bmg2023wyty","2023-11-23T15:08:10.748908Z","-3.94401288","140.4501801","2.854674813","MLv","12","11","162.2316675","West Papua, Indonesia","BMKG"
"258","bmg2023wytw","2023-11-23T15:05:31.440869Z","-3.737285376","123.379425","3.140512019","MLv","15","32","82.50556946","Sulawesi, Indonesia","BMKG"
"259","bmg2023wyts","2023-11-23T15:01:16.257055Z","3.809055805","97.63765717","3.364266916","MLv","1","36","81.00671005","Northern Sumatra, Indonesia","BMKG"
"260","bmg2023wytg","2023-11-23T14:46:37.832751Z","-7.715031147","128.4892273","4.051598348","MLv","84","23","140.4855118","Banda Sea","BMKG"
"261","bmg2023wysd","2023-11-23T14:13:09.98693Z","5.854541779","126.521759","4.6390944","MLv","75","40","171.548645","Mindanao, Philippines","BMKG"
"262","bmg2023wyrd","2023-11-23T13:42:48.413185Z","-4.111079693","122.3961334","2.07728527","MLv","10","14","138.817215","Sulawesi, Indonesia","BMKG"
"263","bmg2023wyqw","2023-11-23T13:34:52.887863Z","0.4668056369","122.4740067","2.688388882","MLv","73","19","75.72712708","Minahassa Peninsula, Sulawesi","BMKG"
"264","bmg2023wyqj","2023-11-23T13:19:20.91742Z","1.592575431","122.384697","2.828758847","M","14","13","232.5618668","Minahassa Peninsula, Sulawesi","BMKG"
"265","bmg2023wyqa","2023-11-23T13:09:10.658229Z","-1.335069656","120.365387","1.824556738","MLv","6","15","91.44040489","Sulawesi, Indonesia","BMKG"
"266","bmg2023wypw","2023-11-23T13:04:27.312371Z","0.1798128784","122.4945679","2.228528117","M","121","13","84.58247375","Minahassa Peninsula, Sulawesi","BMKG"
"267","bmg2023wypn","2023-11-23T12:53:38.892731Z","-7.892310143","117.710434","3.016303862","MLv","24","25","201.993866","Bali Sea","BMKG"
"268","bmg2023wypm","2023-11-23T12:52:15.582619Z","-0.5563978553","135.6599579","2.74726924","MLv","23","8","198.9214706","West Papua Region, Indonesia","BMKG"
"269","bmg2023wyoz","2023-11-23T12:36:53.020793Z","-8.439247131","120.5815887","2.390543039","MLv","158","32","87.14684033","Flores Region, Indonesia","BMKG"
"270","bmg2023wynt","2023-11-23T11:59:31.332547Z","0.05703619123","126.6187439","4.055302959","MLv","28","73","44.56074142","Northern Molucca Sea","BMKG"
"271","bmg2023wynb","2023-11-23T11:38:50.978045Z","-2.575609446","140.7501526","2.115813397","MLv","13","7","151.2161865","Near North Coast of West Papua","BMKG"
"272","bmg2023wyll","2023-11-23T10:49:38.083802Z","-0.1696825325","122.9631195","4.11248364","MLv","55","93","30.70494461","Minahassa Peninsula, Sulawesi","BMKG"
"274","bmg2023wykp","2023-11-23T10:24:06.822781Z","-6.227104187","129.5027466","3.92348898","MLv","53","34","46.48617554","Banda Sea","BMKG"
"275","bmg2023wyjt","2023-11-23T09:58:31.92963Z","0.588193953","122.195488","2.942766171","MLv","90","27","92.94719696","Minahassa Peninsula, Sulawesi","BMKG"
"276","bmg2023wyhy","2023-11-23T09:03:59.105117Z","-6.120234966","129.897583","4.241039245","MLv","196","47","53.42843628","Banda Sea","BMKG"
"277","bmg2023wygb","2023-11-23T08:06:12.922517Z","-8.51865387","116.0926971","3.186315293","MLv","10","46","65.04071414","Sumbawa Region, Indonesia","BMKG"
"278","bmg2023wydy","2023-11-23T07:02:25.886299Z","-6.749038219","106.575264","2.704042714","MLv","10","32","76.6503334","Java, Indonesia","BMKG"
"279","bmg2023wydx","2023-11-23T07:00:58.666943Z","-6.729361534","106.5823746","2.166375142","MLv","5","13","166.6292572","Java, Indonesia","BMKG"
"280","bmg2023wydt","2023-11-23T06:57:12.677364Z","-1.36885035","133.2936401","2.320615556","MLv","10","4","302.3450317","West Papua Region, Indonesia","BMKG"
"281","bmg2023wybv","2023-11-23T05:58:04.746799Z","-8.540865898","116.0339966","3.163895245","MLv","12","20","94.33549309","Sumbawa Region, Indonesia","BMKG"
"282","bmg2023wxzp","2023-11-23T04:51:04.493102Z","0.7099123597","126.6141663","3.871812876","MLv","14","23","70.83906555","Northern Molucca Sea","BMKG"
"283","bmg2023wxyv","2023-11-23T04:28:11.170255Z","-3.111929893","127.7825851","3.005155555","M","5","11","199.5979385","Seram, Indonesia","BMKG"
"284","bmg2023wxys","2023-11-23T04:24:40.549816Z","-9.884388924","121.1730347","2.752221194","MLv","23","15","215.994772","Savu Sea","BMKG"
"285","bmg2023wxyi","2023-11-23T04:12:25.197927Z","-4.840229511","119.6392822","1.586613779","MLv","5","7","292.8643875","Sulawesi, Indonesia","BMKG"
"286","bmg2023wxwt","2023-11-23T03:24:33.128317Z","5.510430813","125.0935287","5.037743985","Mw(mB)","61","162","77.59334946","Mindanao, Philippines","BMKG"
"287","bmg2023wxvx","2023-11-23T02:58:30.781075Z","4.485275269","96.40937805","2.205105211","MLv","5","8","126.0202484","Northern Sumatra, Indonesia","BMKG"
"288","bmg2023wxvs","2023-11-23T02:53:42.621599Z","-10.85686302","120.5331268","2.969883982","MLv","12","9","288.2861271","Sumba Region, Indonesia","BMKG"
"289","bmg2023wxvq","2023-11-23T02:50:46.355868Z","-8.302400589","121.2755432","2.11482663","MLv","5","10","224.4412766","Flores Region, Indonesia","BMKG"
"290","bmg2023wxtz","2023-11-23T02:00:12.888119Z","-9.382916451","117.3026123","3.19403347","MLv","25","36","185.3185425","Sumbawa Region, Indonesia","BMKG"
"291","bmg2023wxtr","2023-11-23T01:50:49.669554Z","0.9733406901","122.6445007","2.264488327","MLv","45","8","219.753479","Minahassa Peninsula, Sulawesi","BMKG"
"292","bmg2023wxto","2023-11-23T01:47:41.369585Z","-8.362913132","121.2541199","1.95307111","MLv","13","8","209.049881","Flores Region, Indonesia","BMKG"
"293","bmg2023wxrz","2023-11-23T00:59:57.89292Z","-2.772188425","129.416626","3.214883689","MLv","5","15","95.47723389","Seram, Indonesia","BMKG"
"294","bmg2023wxqk","2023-11-23T00:12:14.136892Z","-7.925524235","117.569046","3.687535383","MLv","16","35","105.9829445","Bali Sea","BMKG"
"295","bmg2023wxon","2023-11-22T23:15:28.888883Z","-3.781642675","119.3546143","2.054726541","MLv","13","13","165.5357513","Sulawesi, Indonesia","BMKG"
"296","bmg2023wxnt","2023-11-22T22:51:56.207958Z","-2.431030512","120.9374771","3.19016295","MLv","10","39","48.18435669","Sulawesi, Indonesia","BMKG"
"297","bmg2023wxnp","2023-11-22T22:46:57.457602Z","-2.422992468","120.9178543","2.021688105","MLv","10","10","115.8725586","Sulawesi, Indonesia","BMKG"
"298","bmg2023wxmo","2023-11-22T22:15:23.085207Z","-6.772005081","106.4724731","2.170857273","M","22","15","121.4070435","Java, Indonesia","BMKG"
"299","bmg2023wxkt","2023-11-22T21:20:29.058249Z","-1.197314501","100.1330948","2.881937439","MLv","37","29","73.99113464","Southern Sumatra, Indonesia","BMKG"
"300","bmg2023wxkr","2023-11-22T21:18:22.558005Z","4.504283428","96.37049103","2.19143674","MLv","10","14","109.6412811","Northern Sumatra, Indonesia","BMKG"
"301","bmg2023wxkk","2023-11-22T21:09:52.640843Z","-6.720076561","106.5830078","2.07910846","M","10","13","128.3172073","Java, Indonesia","BMKG"
"302","bmg2023wxjo","2023-11-22T20:45:12.085537Z","-3.942261696","126.8871384","3.348014497","M","10","12","216.8105774","Buru, Indonesia","BMKG"
"303","bmg2023wxji","2023-11-22T20:37:26.376027Z","-3.01480794","119.7290955","2.707917856","M","10","28","62.56860352","Sulawesi, Indonesia","BMKG"
"304","bmg2023wxfa","2023-11-22T18:27:04.701932Z","4.345276356","125.7462387","3.06759883","MLv","85","13","126.9901276","Talaud Islands, Indonesia","BMKG"
"305","bmg2023wxeq","2023-11-22T18:14:56.091578Z","-1.699836493","138.9500885","3.356816285","MLv","10","19","194.7714615","Near North Coast of West Papua","BMKG"
"306","bmg2023wxen","2023-11-22T18:12:20.880151Z","-3.110607862","101.2151794","2.710904806","MLv","28","18","179.3554764","Southern Sumatra, Indonesia","BMKG"
"307","bmg2023wxem","2023-11-22T18:11:01.24403Z","-0.09501775354","122.4102631","2.562546259","M","10","23","70.30198669","Minahassa Peninsula, Sulawesi","BMKG"
"308","bmg2023wxee","2023-11-22T18:01:14.62958Z","-8.441699028","117.6786957","2.750695366","M","13","29","116.659935","Sumbawa Region, Indonesia","BMKG"
"309","bmg2023wxdp","2023-11-22T17:43:46.651956Z","1.753708601","127.1666107","3.184309508","MLv","94","29","80.75165558","Halmahera, Indonesia","BMKG"
"310","bmg2023wxbn","2023-11-22T16:40:55.452039Z","-3.208931684","130.9463043","3.19080312","M","21","32","74.29914856","Seram, Indonesia","BMKG"
"311","bmg2023wxal","2023-11-22T16:08:01.816836Z","-9.025234222","123.8840637","2.596937786","MLv","50","22","53.58161926","Timor Region","BMKG"
"312","bmg2023wxag","2023-11-22T16:02:58.999759Z","-8.079199791","107.3490677","3.678020407","MLv","22","71","120.7378082","Java, Indonesia","BMKG"
"313","bmg2023wxaf","2023-11-22T16:00:52.452106Z","1.192382455","98.08392334","2.751531638","MLv","13","14","109.5836639","Northern Sumatra, Indonesia","BMKG"
"314","bmg2023wwzz","2023-11-22T15:53:59.678055Z","0.2702029049","121.8219757","2.383335644","MLv","194","22","81.21941948","Minahassa Peninsula, Sulawesi","BMKG"
"315","bmg2023wwwu","2023-11-22T14:17:37.259612Z","-8.563737869","119.5614777","3.116368259","M","136","43","62.60848236","Flores Region, Indonesia","BMKG"
"316","bmg2023wwvk","2023-11-22T13:35:19.024523Z","-4.440501213","125.7541885","4.40896361","Mw(mB)","426","160","25.42024231","Banda Sea","BMKG"
"317","bmg2023wwtw","2023-11-22T12:48:38.329711Z","-3.000302076","136.6362457","3.361979269","MLv","85","20","80.17489624","West Papua, Indonesia","BMKG"
"318","bmg2023wwpi","2023-11-22T10:31:21.254954Z","-8.867476463","124.0524216","2.979346478","M","74","30","64.10292053","Timor Region","BMKG"
"319","bmg2023wwpg","2023-11-22T10:29:00.372974Z","-9.006846428","118.660759","2.529332203","MLv","10","17","125.1547852","Sumbawa Region, Indonesia","BMKG"
"320","bmg2023wwop","2023-11-22T10:09:28.030005Z","-3.285936832","101.96035","3.836482454","MLv","70","61","149.6800537","Southern Sumatra, Indonesia","BMKG"
"321","bmg2023wwlk","2023-11-22T08:32:42.02971Z","-6.517425537","129.3591309","4.312388663","M","10","34","87.23161316","Banda Sea","BMKG"
"322","bmg2023wwkg","2023-11-22T07:57:09.766404Z","-6.690538883","105.1189575","3.508094857","MLv","25","41","206.0972519","Sunda Strait, Indonesia","BMKG"
"323","bmg2023wwkd","2023-11-22T07:54:33.315783Z","0.2891877592","122.2778549","2.621480199","M","13","20","68.21866417","Minahassa Peninsula, Sulawesi","BMKG"
"324","bmg2023wwji","2023-11-22T07:29:26.453837Z","0.2851266265","122.2595825","3.309334507","MLv","13","31","59.67948151","Minahassa Peninsula, Sulawesi","BMKG"
"325","bmg2023wwea","2023-11-22T04:49:12.929663Z","-6.250697136","129.5073395","4.016761398","MLv","10","29","45.15635681","Banda Sea","BMKG"
"326","bmg2023wwdg","2023-11-22T04:25:16.565653Z","-6.442986965","129.4744873","4.159756552","MLv","10","43","35.40203857","Banda Sea","BMKG"
"327","bmg2023wwcy","2023-11-22T04:15:28.407768Z","1.810403228","127.1423569","3.740600776","MLv","98","40","79.75530243","Halmahera, Indonesia","BMKG"
"328","bmg2023wwct","2023-11-22T04:10:13.632345Z","-6.351107121","129.3685455","3.980963132","MLv","10","28","73.5531311","Banda Sea","BMKG"
"329","bmg2023wwbi","2023-11-22T03:26:47.968894Z","1.358873606","126.3527298","3.331062999","MLv","29","25","81.48057556","Northern Molucca Sea","BMKG"
"330","bmg2023wwan","2023-11-22T03:02:48.405217Z","1.756649256","127.1584549","3.388344923","MLv","108","21","80.84197235","Halmahera, Indonesia","BMKG"
"331","bmg2023wwab","2023-11-22T02:48:54.073991Z","1.769289136","127.1559143","6.206043219","Mw(mB)","117","458","34.22899628","Halmahera, Indonesia","BMKG"
"332","bmg2023wvzk","2023-11-22T02:28:55.367324Z","-2.975192785","129.7068024","2.817371238","MLv","22","20","95.83200073","Seram, Indonesia","BMKG"
"333","bmg2023wvza","2023-11-22T02:17:28.951767Z","-7.162442684","109.7853394","2.359877932","M","10","10","167.0021973","Java, Indonesia","BMKG"
"334","bmg2023wvyo","2023-11-22T02:03:29.063776Z","-7.018701553","106.4910431","2.457219645","MLv","14","25","112.8209991","Java, Indonesia","BMKG"
"335","bmg2023wvya","2023-11-22T01:47:08.208917Z","-8.259676933","120.1632004","2.471561169","M","10","20","135.1286316","Flores Region, Indonesia","BMKG"
"336","bmg2023wvnt","2023-11-21T20:35:53.807287Z","-10.83075523","121.8911743","3.120660103","MLv","32","41","202.6787872","Savu Sea","BMKG"
"337","bmg2023wvnr","2023-11-21T20:33:40.445675Z","-4.690137863","101.7379379","2.868678087","MLv","11","25","253.7363968","Southern Sumatra, Indonesia","BMKG"
"338","bmg2023wvmq","2023-11-21T20:01:45.665266Z","-8.619632721","112.5435944","2.500160643","MLv","81","22","205.7024689","Java, Indonesia","BMKG"
"339","bmg2023wvkm","2023-11-21T18:56:58.215957Z","-3.75460434","101.322403","3.134051227","MLv","17","29","196.0134583","Southern Sumatra, Indonesia","BMKG"
"340","bmg2023wvki","2023-11-21T18:51:13.149226Z","-9.210969925","125.8220825","4.030130396","MLv","15","46","81.55740356","Timor Region","BMKG"
"341","bmg2023wvjj","2023-11-21T18:22:27.985687Z","-9.142089844","113.1932907","3.546811621","MLv","25","62","198.7027588","South of Java, Indonesia","BMKG"
"342","bmg2023wvin","2023-11-21T17:57:28.45824Z","2.566971302","95.69291687","3.324260653","MLv","13","16","229.8726349","Off West Coast of Northern Sumatra","BMKG"
"343","bmg2023wvhq","2023-11-21T17:30:30.429168Z","-1.626631141","120.0616989","2.161507388","MLv","3","26","95.0118866","Sulawesi, Indonesia","BMKG"
"344","bmg2023wvhd","2023-11-21T17:15:24.706915Z","-3.333829403","118.8599701","2.337745285","M","18","22","202.666399","Sulawesi, Indonesia","BMKG"
